,date,id,link,retweet,text,author
36,Oct-03,7.83127E+17,/HillaryClinton/status/783127024663683072,FALSE,"""She is far and away the choice for the presidency of the United States in 2016."" —@NYDailyNewshttp://hrc.io/2dNRS2k ",HillaryClinton
37,Oct-03,7.83092E+17,/HillaryClinton/status/783091843613458432,FALSE,"""Hillary has always been a champion for children and their futures."" —@KingJameshttp://read.bi/2cL9Epl ",HillaryClinton
38,Oct-03,7.83081E+17,/HillaryClinton/status/783081195282333696,FALSE,Trump’s campaign is bragging that not paying taxes makes him a “genius.”pic.twitter.com/7enA0znwzh,HillaryClinton
39,Oct-03,7.8305E+17,/HillaryClinton/status/783050338492379136,FALSE,"It’s Filipino American History Month, so lets honor their many contributions—from serving in WWII to strengthening our labor movement. -H",HillaryClinton
40,Oct-03,7.83048E+17,/HillaryClinton/status/783047762824790017,FALSE,Veterans who experience PTS are stronger than we'll ever understand. We owe them nothing short of world-class care:http://hrc.io/2d9Fubu ,HillaryClinton
41,Oct-03,7.82984E+17,/HillaryClinton/status/782984294557941760,FALSE,Millions of Americans work hard and pay their taxes. So why doesn't Donald Trump pay his?pic.twitter.com/WLSzIz0ewG,HillaryClinton
42,Oct-03,7.82959E+17,/HillaryClinton/status/782959460797059072,FALSE,"In one week, Trump has:
✓Lost a debate
✓Attacked a woman at 5 am on Twitter
✓Had his net worth downgraded
and more:http://hrc.io/2d8LJfS ",HillaryClinton
43,Oct-03,7.82939E+17,/HillaryClinton/status/782938924436033536,FALSE,"""Hillary is running on the message of hope and unity that we need."" —@KingJameshttp://read.bi/2cL9Epl ",HillaryClinton
44,Oct-03,7.82911E+17,/HillaryClinton/status/782910994263584768,FALSE,"Can a man who lost $1 billion in one year, stiffed small businesses, and may have paid no taxes really claim he's ""good at business""?pic.twitter.com/ZeXgrkJhzj",HillaryClinton
45,Oct-02,7.8278E+17,/HillaryClinton/status/782779577240256512,FALSE,"According to @NYTimes, Trump may contribute less to our military and college students than the undocumented immigrants he wants to deport.",HillaryClinton
46,Oct-02,7.82771E+17,/HillaryClinton/status/782770554252234752,FALSE,"Newspapers that have endorsed @realDonaldTrump:
1. ...
2. ...
3. (Uh, the National Enquirer?)http://hrc.io/2dL2gaJ ",HillaryClinton
47,Oct-02,7.82763E+17,/HillaryClinton/status/782763010980999168,FALSE,"""Let's register to vote, show up to the polls, and vote for Hillary Clinton."" —@KingJames: http://IWillVote.com  http://read.bi/2cL9Epl ",HillaryClinton
48,Oct-02,7.82756E+17,/HillaryClinton/status/782756130158108672,FALSE,Three pages of Trump's tax returns confirm he's a business failure who's gotten rich at your expense. Imagine what he’s hiding in the rest.pic.twitter.com/E3Wt3KRleN,HillaryClinton
49,Oct-02,7.82712E+17,/HillaryClinton/status/782712005719384064,FALSE,L'Shana Tovah to everyone celebrating Rosh Hashanah! May the coming year be filled with sweetness and joy. -H,HillaryClinton
50,Oct-02,7.82672E+17,/HillaryClinton/status/782672358112948225,FALSE,"Reminder: While Trump probably pays no federal taxes, he wants a $4 billion tax break for his own family. http://hrc.io/2d6Jk5j pic.twitter.com/2QDJ7esJix",HillaryClinton
51,Oct-02,7.82654E+17,/HillaryClinton/status/782653906513981444,FALSE,Now that's pretty rich coming from a guy who paid $0 in taxes for 18 years: http://hrc.io/2d6BTv0 https://twitter.com/realDonaldTrump/status/172772609627394049 …,HillaryClinton
52,Oct-02,7.8264E+17,/HillaryClinton/status/782639898549510144,FALSE,"Try our new tool! See how much you'd pay in federal income taxes if you paid the same as ""billionaire"" Donald Trump:http://hrc.io/2d6wSlS ",HillaryClinton
53,Oct-02,7.82593E+17,/HillaryClinton/status/782592842921287681,FALSE,.@TimKaine's favorite records—and 13 other things you should know about America's next vice president:http://hrc.io/2dkeRDO ,HillaryClinton
54,Oct-01,7.82427E+17,/HillaryClinton/status/782427018176716804,FALSE,"Trump ""apparently got to avoid paying taxes for nearly two decades—while tens of millions of working families paid theirs.""pic.twitter.com/g62jB9fKr5",HillaryClinton
55,Oct-01,7.82386E+17,/HillaryClinton/status/782385740353183745,FALSE,"“She’s just out there every day doing God’s work in her own way. You know? Making her parents proud.” —Betsy, Hillary's lifelong friendpic.twitter.com/fhVANgfRdj",HillaryClinton
56,Oct-01,7.82341E+17,/HillaryClinton/status/782340638297567232,FALSE,Don't boo. Vote! http://IWillVote.com pic.twitter.com/9un3FUVxoG,HillaryClinton
57,Oct-01,7.82272E+17,/HillaryClinton/status/782271712008298498,FALSE,"""It was overwhelming, in every sense of that word."" —Betsy, Hillary's oldest friend, on casting the Illinois delegation's votes at the DNCpic.twitter.com/DjQKbFvnLB",HillaryClinton
58,Oct-01,7.82261E+17,/HillaryClinton/status/782261041589784577,FALSE,Great step forward by the Obama administration. It’s past time for Congress to guarantee paid sick leave for everyone. -Hhttps://twitter.com/POTUS/status/782218662228942848 …,HillaryClinton
59,Oct-01,7.82219E+17,/HillaryClinton/status/782218585653534720,FALSE,Nobody here was “having fun” except for Trump.pic.twitter.com/uklRuFJaus,HillaryClinton
60,Oct-01,7.82121E+17,/HillaryClinton/status/782120595005800448,FALSE,"For those few people knocking public service, hope you'll reconsider answering the call to help others. Because we're stronger together.",HillaryClinton
61,Oct-01,7.8212E+17,/HillaryClinton/status/782119959820439552,FALSE,"Remember, don't believe the haters who describe America as hopeless and broken. We should lift each other up, not tear each other down.",HillaryClinton
62,Oct-01,7.82118E+17,/HillaryClinton/status/782117968117428224,FALSE,It's 3:20am. As good a time as any to tweet about national service.http://hrc.io/2d35BB5 ,HillaryClinton
63,Sep-30,7.82054E+17,/HillaryClinton/status/782054442845679616,FALSE,"Trump stood on a debate stage and lied to millions of Americans.

Chip in to make sure he never becomes president: http://hrc.io/2df1kxe pic.twitter.com/nJpoIIVDKZ",HillaryClinton
64,Sep-30,7.81999E+17,/HillaryClinton/status/781998738290212864,FALSE,"When Ruline was born, women couldn't vote. Yesterday, at 103, she voted for Hillary. Make sure you're registered: http://IWillVote.com pic.twitter.com/Sjn4wPcytB",HillaryClinton
65,Sep-30,7.81967E+17,/HillaryClinton/status/781967242317684737,FALSE,Make sure @realDonaldTrump's bullying never reaches the White House. Chip in now: http://hrc.io/2drc4ZK pic.twitter.com/cjNoBiagTA,HillaryClinton
66,Sep-30,7.81951E+17,/HillaryClinton/status/781950603366952960,FALSE,A man who can be provoked by a tweet should not be anywhere near the nuclear codes.,HillaryClinton
67,Sep-30,7.81949E+17,/HillaryClinton/status/781949300754571264,FALSE,"""My view is we are already great, and if we work together, we will become even greater in the years ahead.” —Hillary in Florida",HillaryClinton
68,Sep-30,7.81918E+17,/HillaryClinton/status/781917990463868929,FALSE,"Trump admits he ""can't say"" he treats women with respect.https://amp.twimg.com/v/08853b75-592e-4220-8802-ab8fb2332f87 …",HillaryClinton
69,Sep-30,7.81874E+17,/HillaryClinton/status/781874238915481600,FALSE,"While Donald continues day 5 of his Machado meltdown, we'll be in Florida talking about national service. You'll want to watch.",HillaryClinton
70,Sep-30,7.81874E+17,/HillaryClinton/status/781873616971526144,FALSE,"Trump on equal pay: ""Do as good a job"" as men.

Abortion? Should be ""punished.""

Pregnancy? An ""inconvenience.""

Wives working? ""Dangerous.""",HillaryClinton
71,Sep-30,7.81873E+17,/HillaryClinton/status/781872597969534976,FALSE,Trump obsessively bullies Rosie O'Donnell—an accomplished actor. He insulted Kim Kardashian for her weight—when she was pregnant. Pathetic.,HillaryClinton
72,Sep-30,7.81871E+17,/HillaryClinton/status/781870635324694528,FALSE,"When something gets under Donald's thin skin, he lashes out and can't let go. This is dangerous for a president.",HillaryClinton
73,Sep-30,7.8187E+17,/HillaryClinton/status/781870087032700928,FALSE,"Alicia deserves praise for courageously standing up to Trump's attacks. And he has the gall to blame her—and say he ""helped""?",HillaryClinton
74,Sep-30,7.8187E+17,/HillaryClinton/status/781869512983515136,FALSE,What kind of man stays up all night to smear a woman with lies and conspiracy theories?,HillaryClinton
75,Sep-30,7.81869E+17,/HillaryClinton/status/781869125903773696,FALSE,"This is...unhinged, even for Trump. A few notes.https://twitter.com/realDonaldTrump/status/781788223055994880 …",HillaryClinton
76,Sep-29,7.81629E+17,/HillaryClinton/status/781628694997590017,FALSE,"""Men and women.
Young and old.
Gay and straight.
Native-born and immigrant.

That's who the hell we are."" http://IWillVote.com pic.twitter.com/2ZmqT73REI",HillaryClinton
77,Sep-29,7.81609E+17,/HillaryClinton/status/781608611063721984,FALSE,"“This is not me just going through the motions here.

I really, really, really want to elect Hillary.” —@POTUS: http://IWillVote.com pic.twitter.com/0mHZTTBtbZ",HillaryClinton
78,Sep-29,7.81601E+17,/HillaryClinton/status/781600659200147456,FALSE,"""I will not raise taxes on anyone making less than $250,000.” —Hillaryhttp://hrc.io/2dold5y ",HillaryClinton
79,Sep-29,7.81589E+17,/HillaryClinton/status/781588721116340224,FALSE,"Born before women could vote, Ruline just cast her ballot for Hillary in Iowa today. Join her: http://IWillVote.com pic.twitter.com/LQ1qozY3NH",HillaryClinton
80,Sep-29,7.81573E+17,/HillaryClinton/status/781573440432136192,FALSE,"Barack&
Michelle&
Joe&
Bernie&
Elizabeth&
You?

http://IWillVote.com pic.twitter.com/myxRlsyFOb",HillaryClinton
81,Sep-29,7.81566E+17,/HillaryClinton/status/781566110265212928,FALSE,"Trump appears to have broken the law and acted against our nation's interest, all so he could line his own pockets. http://hrc.io/2dnPh1j pic.twitter.com/xe2Y6bYDz3",HillaryClinton
82,Sep-29,7.81551E+17,/HillaryClinton/status/781550664631586816,FALSE,The images from the train derailment in NJ are horrifying. My prayers are with those who lost loved ones and the dozens who were injured. -H,HillaryClinton
83,Sep-29,7.81465E+17,/HillaryClinton/status/781465372662779904,FALSE,"Donald Trump may lie, but the tape doesn't.pic.twitter.com/NWciAXZrKW",HillaryClinton
84,Sep-28,7.81315E+17,/HillaryClinton/status/781315082982531072,FALSE,"""Hillary will be a president our kids can look up to."" —@FLOTUSpic.twitter.com/30iEIdtjsk",HillaryClinton
85,Sep-28,7.81298E+17,/HillaryClinton/status/781298225177178113,FALSE,"At Monday's debate, Trump denied saying a lot of the things he's said. Let's set the record straight.pic.twitter.com/J3Ym6Qfs04",HillaryClinton
86,Sep-28,7.81285E+17,/HillaryClinton/status/781284569614000128,FALSE,"With a mother in the Oval Office, we may finally catch up to the rest of the world on paid leave.http://hrc.io/2dAQKyQ ",HillaryClinton
87,Sep-28,7.81265E+17,/HillaryClinton/status/781265257398411266,FALSE,"""If a candidate regularly and flippantly makes cruel and insulting comments about women...that's who that candidate really is."" —@FLOTUSpic.twitter.com/iMQ7JblAsm",HillaryClinton
88,Sep-28,7.81241E+17,/HillaryClinton/status/781240540952162304,FALSE,"""The president commands our nuclear arsenal. Trump can’t command his own rhetoric."" —@azcentralhttp://hrc.io/2d95w1u ",HillaryClinton
89,Sep-28,7.81216E+17,/HillaryClinton/status/781216321484849152,FALSE,We should make public colleges tuition-free for working families and debt-free for everyone.,HillaryClinton
90,Sep-28,7.81214E+17,/HillaryClinton/status/781214254351446016,FALSE,"""Thank you, @BernieSanders. Thank you for your leadership and your support in this campaign.” —Hillary",HillaryClinton
91,Sep-28,7.81177E+17,/HillaryClinton/status/781176706107334656,FALSE,"""Whew, OK!”http://hrc.io/2dkCPiJ ",HillaryClinton
92,Sep-28,7.81159E+17,/HillaryClinton/status/781158993888698368,FALSE,A man who bullies and shames a woman for her weight should never become president.pic.twitter.com/ueLuxRS6Ta,HillaryClinton
93,Sep-28,7.81147E+17,/HillaryClinton/status/781147219177140224,FALSE,"For forty years, every presidential candidate has released their tax returns—except for Trump. What's he hiding?http://www.snappytv.com/tc/2891457 ",HillaryClinton
94,Sep-28,7.81139E+17,/HillaryClinton/status/781139339849891840,FALSE,"In its 120-year history, @azcentral has never endorsed a Democrat.

Here's why the paper just endorsed Hillary: http://hrc.io/2d95w1u ",HillaryClinton
95,Sep-28,7.81128E+17,/HillaryClinton/status/781127915295674369,FALSE,"""Hillary and I have lost a true and treasured friend."" —@BillClinton and Hillary on the passing of Shimon Perespic.twitter.com/nyCE88Kvxb",HillaryClinton
96,Sep-28,7.81099E+17,/HillaryClinton/status/781098695647387649,FALSE,This election is a choice between an economy that benefits everyone or an economy that benefits...Donald Trump.pic.twitter.com/PEHnJDdiLq,HillaryClinton
97,Sep-27,7.80959E+17,/HillaryClinton/status/780959266052173830,FALSE,"Thank you, @_VicenteFdez. You're right—""su voz es su voto."" So grateful to have your support. #JuntosSePuedehttps://twitter.com/_vicentefdez/status/778672681096912896 …",HillaryClinton
98,Sep-27,7.80938E+17,/HillaryClinton/status/780938357232791552,FALSE,"20 years after Donald bullied a beauty pageant winner for her weight, the real ""problem"" is...still Donald.pic.twitter.com/ZmqYWuN9px",HillaryClinton
99,Sep-27,7.80859E+17,/HillaryClinton/status/780859420846727168,FALSE,Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.)http://hrc.io/2dhVg7q ,HillaryClinton
100,Sep-27,7.80831E+17,/HillaryClinton/status/780830729760485378,FALSE,One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to be president.pic.twitter.com/Dg8EomL1CQ,HillaryClinton
101,Sep-27,7.80816E+17,/HillaryClinton/status/780816109700124672,FALSE,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be president."" —Hillarypic.twitter.com/UghldHEsO4",HillaryClinton
102,Sep-27,7.80798E+17,/HillaryClinton/status/780797677009244160,FALSE,"When you have a really, really good night. #SheWonpic.twitter.com/FVeGqhYxRZ",HillaryClinton
103,Sep-27,7.80792E+17,/HillaryClinton/status/780792352214573057,FALSE,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",HillaryClinton
104,Sep-27,7.80782E+17,/HillaryClinton/status/780782299524792320,FALSE,"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",HillaryClinton
105,Sep-27,7.80768E+17,/HillaryClinton/status/780768433910710272,FALSE,"Trump on Alicia, 1996: ""Miss Piggy.""

This morning: ""She gained a massive amount of weight...it was a real problem.""pic.twitter.com/0wrISjJe6z",HillaryClinton
106,Sep-27,7.80738E+17,/HillaryClinton/status/780738162880634880,FALSE,Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance: http://IWillVote.com  #SheWonpic.twitter.com/HcGgR3wkrD,HillaryClinton
107,Sep-26,7.80619E+17,/HillaryClinton/status/780619128210087937,FALSE,43 days left. Let’s go win this thing: http://hrc.io/2cRpjzJ  #DebateNightpic.twitter.com/MzR30MEI0J,HillaryClinton
108,Sep-26,7.80611E+17,/HillaryClinton/status/780611407221960704,FALSE,"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""

Her name is Alicia Machado. #DebateNightpic.twitter.com/0wrISjJe6z",HillaryClinton
109,Sep-26,7.80602E+17,/HillaryClinton/status/780602342890737664,FALSE,The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote: http://IWillVote.com  #DebateNightpic.twitter.com/87TwYLuDM2,HillaryClinton
110,Sep-26,7.80599E+17,/HillaryClinton/status/780599274384027648,FALSE,RT this if you're proud to be standing with Hillary tonight. #debatenightpic.twitter.com/91tBmKxVMs,HillaryClinton
111,Sep-26,7.80599E+17,/HillaryClinton/status/780598650628169729,FALSE,Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing:http://hrc.io/2cRhEBi ,HillaryClinton
112,Sep-26,7.80598E+17,/HillaryClinton/status/780597846814982144,FALSE,"When Donald Trump says he has a ""winning temperament."" #debatenightpic.twitter.com/ElQ7aG2vxu",HillaryClinton
113,Sep-26,7.80597E+17,/HillaryClinton/status/780597333650239488,FALSE,The woman Trump called “Miss Piggy” has a name: Alicia. #debatenightpic.twitter.com/XlthzE8X8j,HillaryClinton
114,Sep-26,7.80597E+17,/HillaryClinton/status/780596663345905664,FALSE,"""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina."" —Hillary #debatenight",HillaryClinton
115,Sep-26,7.80595E+17,/HillaryClinton/status/780595314210267137,FALSE,"Donald Trump's ""cavalier attitude about nuclear weapons is so deeply troubling.” #DebateNighthttp://www.snappytv.com/tc/2887608 ",HillaryClinton
116,Sep-26,7.80595E+17,/HillaryClinton/status/780594655318638592,FALSE,.@realDonaldTrump: Barack Obama is your president too. #debatenight,HillaryClinton
117,Sep-26,7.80594E+17,/HillaryClinton/status/780594447427960833,FALSE,A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,HillaryClinton
118,Sep-26,7.80594E+17,/HillaryClinton/status/780594312182657024,FALSE,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of the United States.pic.twitter.com/MzQNVsr8HN,HillaryClinton
119,Sep-26,7.80592E+17,/HillaryClinton/status/780592331368128512,FALSE,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.”https://twitter.com/PolitiFact/status/775412456839446528 …",HillaryClinton
120,Sep-26,7.8059E+17,/HillaryClinton/status/780589899518967808,FALSE,"When Donald Trump goes low, we go high. #DebateNighthttp://www.snappytv.com/tc/2887363 ",HillaryClinton
121,Sep-26,7.80589E+17,/HillaryClinton/status/780589488271687681,FALSE,"When a man is sued for discriminating against black tenants & pushes birtherism, he's giving you an idea of what kind of president he'd be.",HillaryClinton
122,Sep-26,7.80589E+17,/HillaryClinton/status/780588840201388032,FALSE,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",HillaryClinton
123,Sep-26,7.80588E+17,/HillaryClinton/status/780588262402424832,FALSE,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",HillaryClinton
124,Sep-26,7.80588E+17,/HillaryClinton/status/780588035805175808,FALSE,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,HillaryClinton
125,Sep-26,7.80587E+17,/HillaryClinton/status/780586814126034945,FALSE,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNightpic.twitter.com/LspcUJNUc5,HillaryClinton
126,Sep-26,7.80587E+17,/HillaryClinton/status/780586553836003333,FALSE,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",HillaryClinton
127,Sep-26,7.80585E+17,/HillaryClinton/status/780585423764647936,FALSE,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,HillaryClinton
128,Sep-26,7.80583E+17,/HillaryClinton/status/780582541019475968,FALSE,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader.http://www.snappytv.com/tc/2887031 ",HillaryClinton
129,Sep-26,7.80582E+17,/HillaryClinton/status/780582086231126016,FALSE,No wonder Donald Trump is hiding his tax returns. #debatenightpic.twitter.com/gcvsadMwHJ,HillaryClinton
130,Sep-26,7.80578E+17,/HillaryClinton/status/780577643456565248,FALSE,"""I never said that."" —Donald Trump, who said that. #debatenighthttps://twitter.com/realDonaldTrump/status/265895292191248385 …",HillaryClinton
131,Sep-26,7.80577E+17,/HillaryClinton/status/780577456080166912,FALSE,"""That's called business."" —Donald Trump on the housing crash.

For millions of Americans it was called ""losing their home."" #DebateNight",HillaryClinton
132,Sep-26,7.8057E+17,/HillaryClinton/status/780570465681235968,FALSE,Let's do this. #DebateNightpic.twitter.com/NkPEGHzucT,HillaryClinton
133,Sep-26,7.80557E+17,/HillaryClinton/status/780557354748129280,FALSE,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the facts. #DebateNightpic.twitter.com/gKeJeLP2BL",HillaryClinton
134,Sep-26,7.80541E+17,/HillaryClinton/status/780540877047341057,FALSE,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep me up at night.""pic.twitter.com/njW7YAxf5I",HillaryClinton
135,Sep-26,7.80505E+17,/HillaryClinton/status/780504737980485632,FALSE,Watch this before you watch tonight's debate. #DebateNightpic.twitter.com/vnC4bMrS0Q,HillaryClinton
136,Sep-26,7.80496E+17,/HillaryClinton/status/780495540521955329,FALSE,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get the facts. #DebateNightpic.twitter.com/ZHXiZPlcRX",HillaryClinton
137,Sep-26,7.80468E+17,/HillaryClinton/status/780468127322738688,FALSE,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency.pic.twitter.com/FE1hZ7MmR6",HillaryClinton
138,Sep-26,7.80439E+17,/HillaryClinton/status/780439472009801728,FALSE,A reminder heading into tonight's debate. #DebateNightpic.twitter.com/TwsbBNPOZP,HillaryClinton
